labels,pos_tag,text
1,OOOOOOtOOOOOOvOOOOOOOOOOOOOOOOO,而到了村口，她一定像敏感的鹿，迅速地跳下，以免坏了男人的形象。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,小草从土里钻了出来，柳树上冒出了许多小嫩叶子，像茶叶一样，淡绿色的。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,对于这样一个孩子，我是不是不能一味地恨，而是给予他关爱，像对待好学生一样赞赏他呢。
0,OOOOOOOOOOOOOOOOOOOOOOOO,时间一天天过去了，我就像醉酒的人，时清醒时迷糊。
1,ttOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,青春像一朵含苞欲放的花朵，另人期待，它美丽绽放的一天，也令人担心，担心它经不起风吹雨打。
1,OOOOOtOOOOOOOOOOOvvvO,到家以后，我全身都湿透了，就像一只落汤鸡。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,疯狂了我的心，像嗜血的德古拉伯爵见到新鲜的血，见到文字的我，煞红了双眼。
1,ttOOOOOOvOOOOOOOOOOOOO,时光又不能像一本书，翻到下一页，还能翻回来。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,“包子”是我的好伙伴，“包子”不是绰号，而是代号，就像他叫我“瓶子”一样。
1,OttOOOOOOvOOOOOOOOOOOO,而自己却鼓得像两座山，唉，马的一切都比我好。
0,OOOOOOOOOOOOOOOOOOOOOO,像刚打胜仗的战士一般，整天威见的混风凛凛的。
0,OOOOOOOOOOOOOOOOO,今年的月饼已经不再像去年那么香甜。
1,OOOOOOtOOOOOOOOOvvOOOOOOOOOOO,我不愿流浪，我终身流浪，就像一只鸟儿失去翅膀，不能再飞翔。
0,OOOOOOOOOOOOOOOOO,苍松就像一棵圣诞树，绿绿的真可爱。
1,ttOOOOOOOOOvvO,头发又细又软就像春天的嫩草。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,私家车不见了，也不见了那令人讨厌的尾气，那像噪音般的喇叭声。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,现在在想想小时候的问题，感觉并不像小时候看长大这种美好的感觉了。
0,OOOOOOOOOOOOOOOO,就像脆弱的生命挥之则来呼之则去。
1,OOOOOOOOOOttOvvOOOOO,操场上，你细心呵护，我们像小鹰自在翱翔。
1,OOttOOOvvOOOOOOO,，大卡车像一只野马在公路上狂奔。
1,OOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOvvO,后来，我去拜访了迷你人，他的国家很小，国内的建筑就像是放大的模型玩具。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们都用羡慕地眼光看着他，很快，我们好多的同学都学会了，到最后我们跳绳时每个人都像小鱼儿一样很流畅很完美地跳进去，再跳出来，大家都欢快地笑着，自豪地叫着，好神奇啊！
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,奔跑时，后退一蹬，就向前蹿了一大截，样子很像是在跳。
1,ttOOOOOOOOOvvOOOOOOOOOOOO,世界就像一部永不关闭的手机，倾听着人们种种的发现。
1,OOttOOOOOvvOOOOOOOOOO,她的泪水就像决堤的海水，帕子已经止不住了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们要从小打好基础，培养良好的思想品德，像雷锋、赖宁那样，从小热爱我们的党，热爱我们的祖国，做党的好孩子。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,仔细想想，我们能为2014的南京做的，还远远不止这些，我们虽然不能像一些科学家那样研究不污染的清洁能源，或是污水处理系统，也不能去制止所有工厂停止使用危险化学品或向天空排放废气，但我们可以节约每一滴水，保护每一片绿地，为环保尽一份微薄的力量。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOO,我多么想，到时能像杨利伟叔叔那样，遨游太空，为国争光啊！
1,OOOOOttOOOOOOOOvvOOOOOOOOOO,再看那边的蕨菜，就像个爱打扮的阿姨，正开卷自己的头发。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,《速度5》为了拓展系列电影更大的故事延展性，可以说和之前的系列是脱离的，而且作为一个全新的故事，导演更能从全新的角度去诠释故事，使得整部电影的剧情显得更加完满，而不是像3和4那样剧情显得不伦不类，所以5看起来更加有代入感一点，但是不完美的是，作为纯动作戏，《速度5》的故事张力还是非常弱，林诣彬导演对于感情戏的处理还是非常差，《速度6》的优点和缺点和《速度5》一样明显，作为上一部风格的延续，6在剧情和5没有本质上的区别，都是多米尼克帮集中到一起完成不可能完成的任务，虽然需求的东西和前面不一样，但是还是新瓶装旧酒，故事模式也已经烂大街。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,原来现在不是只有人类在威胁它们，还有像“非典”、“禽流感”这样可恶的病毒在迫害他们。
1,OOOOOOttOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOO,也许你觉得，老师总拿“莫等闲，白了少年头，空悲切”等一大堆大道理像麻雀一样唧唧喳喳地教训你。
0,OOOOOOOOOOOOOOOOO,我爱我的父亲，像他爱我一样，永远。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,堂屋所在的地方只是一块隆起的倾斜空地，再往后是两米多高的土阶，土阶的上面靠边是一条路，路里面又是住户人家，像这种地形在我们丘陵地区是很常见的。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOO,转眼，就到了马群，地铁到马群就在地面高架上行驶了，透过车窗，一幅幅美丽的景色映入我们的眼帘，一幢幢新颖的别墅、楼房向我们迎面扑来，远处的绿树一排排的向后退去，地铁的速度很快，远远近近的景色让我们来不及仔细看清，只觉得像一幅连着一幅的绿色画卷来不及展开一样，就在我们眼前一晃而过了。
0,OOOOOOOOOOOOOOOOOOOOOOOO,一切又回到原点，像是清晨，只是那不是温润的晨光。
1,OOOtttttOOvvvvvvvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,然而，烦恼与快乐就像一个圆中的两个端点，每个人就如同一个质点，围绕着圆做着周而复始的圆周运动，每转一圈就必然要经历烦恼。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,最让我感动的是那一件事：一片一片的废墟，到处是哭喊的声音，救援队像发了疯似的救人，然而往往救不了，随行的摄影师只了拍一张照片，就扔下相机去帮忙，因为那情景让你不可能站着看着。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,“唰唰”，一只只笔在它们的舞台上飞快地旋转，跳着世界上节奏最快的一支街舞，我们的手在飞快地闪动，像拼命狂砍敌人一样，这是最能形容我动作的比喻句。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我只好乖乖地慢慢站了起来，脸上火辣辣的，背上像有千万莽刺在扎，一会儿浑身都湿透了。
1,tOOOOOOOOOOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,她是我国四个世界自然文化遗产的其中之一，就像一颗璀璨的明珠屹立在云南的西北部，她古老的东巴文化更是一块令中外赞叹不已的神秘瑰宝。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,庄子认为人生应该像鹃鹏展翅，扶摇而上九万里，绝云气，负青天！
1,OOOOttOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,洪战辉说自己像只蜗牛，背着家庭，背着学业，尽管走得不快，但他认为是可以走出苦难的。
1,tOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,他完成设计学业后，一鸣惊人，像一匹黑马杀了出来，他设计的车打败了德·习尔瓦的车，如今，人人都在开他设计的“高空跑车”，简称“高跑”。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOOOOvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,“好吧”老外婆慈详地说，只见老外婆手里拿着一张面皮儿，轻松地打了一匙菜放在面皮上两手一合然后捏几下“面嘴”一个锅贴就包好了，像个吃饱了的小船，可再看我手上的，面皮上放着一大坨菜，不是面皮包不拢，就是菜跑到皮儿下边去了怎么包也包不拢，再看看老外婆，已经包了好几个放在盘子里了！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我顺着她指的方向望去，真的，一座又高又尖的山峰呈现在我们的面前，而且，那座山红彤彤的，像被火点燃了似的。
0,OOOOOOOOOOOOOOOOOOOOOOOOO,儿童节的到来，小朋友们仿佛就像一个喜报降落在手中。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOvO,在操场的四周，有着四棵大榕树，榕树已经有教学楼那么高了，它伸展的枝叶，就像撑天的大伞。
1,ttOOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOO,太阳缓缓地挨近地平面，它就像一位慈祥的长者，用那布满沧桑的手，抚摩大地，充满着深情。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,可是今年的春天却比冬天还要像冬天，我竖起耳朵也没有听见春天的脚步声。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,要是这里发生了地震一点也不要怕，因为那里有一种新的武器，只要往地下一插，地震就会被这个武器给化解了，地震就像没有发生一样，这个武器叫着：防地震机。
1,OOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOO,记得前些年，我家曾种养过这种花，鲜红鲜红的，就像一颗颗灿烂的小红星点缀在一片绿叶之中，十分好看。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOvO,开始习惯一个人走，让影子在夜晚与我随行，白天让阳光追随我释放温暖，有时哼出的歌突然会停止，像是吉他上突然断掉的弦。
1,tOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,他像哨兵一样站得笔直，穿着蓝色的衣服，戴着洁白的手套，指挥着，一会儿向左转，一会向右转，一会儿停止前进的各种手式，而且一站就是几个钟头，把车辆和行人管理得井井有条。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,黑黑的扁鼻子时不时地深呼吸着，像是在警觉地嗅着什么异样的味道。
1,OOOtttOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,脚下的石板路就像一把老椰胡，一下下从过客的心头拉过，穿行在众多纵横无序的小巷子里，墙上的雕花有的清晰可辨，有的已经班驳不堪，历史并不湮灭这些记载着衰败和繁荣的墙。
1,ttOvvOOOOOOOOOOOOOOOOOOOOOOOOO,母亲像氧气那样支持着我的生命活动且充满了我的生活的每个角落。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,我突然觉得自己就像一个长者一样在安慰一个受伤的小孩。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我爱柳树，因为它有细嫩的叶子，太阳出来了，照耀在翠绿的叶子上，闪闪发光，微风起浮，叶子摆动翠绿的叶子，像在跳。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,这儿是一朵盆景菊，沐浴着阳光的柠檬黄的颜色，像极了被用心的画家用颜料加深了生命的活力。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,也许，我们给你留下的仅仅是一道印痕，就像小船在岸旁搁浅时泥沙里留下的一道印迹，风雨过后，便慢慢消退。
1,OOOOOOOOOOtOOOOOOOOOOOOvvO,微风又吹过来，满地小花随风飘啊飘，像一条碧绿的小溪。
1,OOOOOttOOOOOOOOOOOvvOOOO,夏天如此，秋天却不如此，她像极了南方女子的柔美。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我拿着蜡烛慢慢的走在漆黑的楼梯里，心里还不停的哆嗦，我不知妈妈为什么要帮助一个我们素不相识的人，在这时我想起了妈妈对我说的那句话：“我们要像雷锋叔叔那样助人为乐”我这才理解妈妈。
1,OOOOOOOOOOOOOttOOOOOOOOvOOOOOOOOOO,我看着眼前公路上来往穿行的车辆，就像是记忆的小舟，承载了太多的重量。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我几乎是要哭出来了，我用颤抖的声音很轻声地说，像发誓一样：以后一定会当个好孩子的，这样他们就不会不要我了，就会很疼很疼我了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像伏尔泰提倡的“天赋人权”一样，每个人的权利都应该平等。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,其实男人不看路边的花也不见得多么奇怪，就像一个女人不爱动刀动枪，当然男人可以赏花，女人也可以驰骋沙场。
1,OOOOOOOOOOOOOttOOOOOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOO,他笑起来的时候，没有牙齿的嘴巴弯弯的，像一个小月牙儿，有时还会露出红红的小舌头，总逗的我们哈哈大笑。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,就像爱因斯坦、爱迪生、牛顿那样的科学家一样，他们都是经历了千辛万苦才成为科学家。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOvvO,我抬头仰望，发现了刚刚在东方升起的那个又大、又圆、又亮的月亮，真像一个银色的玉盘！
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOO,一个快乐而短暂的假期悄悄地从我们的身边溜走，我们又迎来了一个新的学期，发生在寒假的趣事数不胜数，像天上的星星一样，每一颗星星都闪闪发亮，每一件往事都刻骨铭心。
1,ttOOOOvvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,森林就像一部消音器，给我们消除噪音，森林是天然制氧厂，给我们带来清新的空气。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,青的草，绿的芽，各色鲜艳的花都像赶集似的聚拢来，形成了烂漫无比的春天。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOOOOvO,晚上，一桌子饭摆在我的眼前，我看见了月饼，因为我喜欢豆沙的，所以我东找找，西找找，终于找到了一个豆沙月饼，拿着手中的月饼，刚想吃一口，爸爸急忙说：“月亮现在圆得像一个球。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,小巧的车身，把车鞍调得高高的，像“威尼斯小艇”总觉得行动自如，耍耍酷。
1,OOOOttOOOOvvvO,有人说：人生就像一盘五子棋。
1,ttOOOOOOOOOOOOOOOOOvvO,我们在水中尽情地玩着，跳着，像一只只小蝴蝶。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,在孤单中保持一份快乐，在困难中拥有一种坚强，也许我不会走的像他一样难、苦、悲。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我摇了摇头，学士虽有经天纬地之才，但若像陶渊明一样隐居山林，便终不能为民造福。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,原来在水中的感觉并不是像鱼儿那样自由自在，无忧无虑。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,这时，传来一阵笑声，原来是王建跑步的样子一扭一扭的，仿佛像是鸭子在奔跑似的，逗得大家笑个不停。
1,OtOvvOOOOOOOOOOOOOOOO,说它像宝玉吧，它又显得那么柔嫩而富有弹性。
1,ttOOOOOOOOOOOOOOOOOOvO,刘翔正飞速地向终点冲去，他就像一支离弦之箭。
0,OOOOOOOOOOOOOOOOOOOOOOOOOO,就像高尔基说的“粗心乃失败的根源，认真是成功之秘诀！
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOOOOvvOOOOOOOOOOOOOOOO,从天堂落到地狱的刑罚并没有打倒她，他只是将她从圣洁的天使打回平凡的人类，并残忍的种下一世不得再为天使的咒语，恶毒的诅咒像潜伏的病毒，悄无声息的出现在每夜的梦魇中。
1,OOOOttOOOOOOOOOOOOOOOvvOOOOOOOOOOOOOOOO,入冬后的雨水总是带着寒意，像是痛哭的人儿的眼泪，冰冻我的身体，也扎痛了我的心。
1,ttOOOOOOOOOOvvOOOOOOOOOOOOOOO,老师我感谢您，您像一把金钥匙，把无知的我们领进知识的宝库。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我们到了罗汉洞，里面有一个罗汉，他很像乌龙院的长眉大师父。
0,OOOOOOOOOOOOOOOOOOOO,一览众山小，有点像“君临天下”的感觉吧！
1,OOOOOOOOOOOOOOOOOtOOOOOOOOOOOOOOOOOOvvO,“水泡眼”吃起食物可有趣了，你看，它吃东西的时候，头一点一点地像觅食的小鸭子。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,三年后的现在我想找回它，也许是功利心太强了吧，至今还没找到它，但我已经无法像三年前那般静静地等待，毕竟还要面对高考，我不敢说这是失去它的原因，我已经无法停下脚步，已经踏上这条不归路了，只能在路上且走且等吧，但愿能在最后与它有个激烈而美丽的碰撞与重逢，但愿老爸的梦境能成真吧！
1,OOttOOOOOOOvvOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,它的花蕊像一个个小小的橄榄，它的花瓣非常特别，大多数花的花瓣是向上的，而它的花瓣却向下卷曲着。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,从这本书中，我也悟出了一个道理来：朋友之间要相互帮助、和平相处，要像夏洛和威尔伯那样，对彼此关心和帮助，在友谊之桥上没有磕磕绊绊，这才是真正的朋友！
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我觉得它一点儿也不像其它动物那样可爱，于是，我对着它说：“讨厌你！
1,OOOOOOOOOOOOOOttOOOOOOOOOOOOOOOOOOOOOOOOOOOOvvvOOOOOOOOOOOOO,我看到有许多与我差不多年龄的孩子都在学溜冰，有些和我一样刚开始学，有的已经非常熟练，就像小燕子一样，从我的身边快速掠过。
1,OOOOOOOOOOOOOOOOOOOOOttOvvOOOOOOOOOO,操场四周有翠绿的柳树，一阵微风吹过，一个个柳条像仙女一样摆动婀娜的身姿。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,上帝对每一个人是公平的，也是吝啬的，他只给予我们一次属于自己的生命，所以我们要注意交通安全，他就像我们的朋友，时时守候在我们身边，教育我们要遵守交通规则，珍惜生命。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,我不禁又想起奶奶幼时教我唱的《小白船》，我的脑海里像放电影一样，浮现出当年的情景。
1,OOOOOOOOOOOOOOOOOOttOOOOOOOOOvOOO,周日的人气特别旺，超市门口的停车线内车子排得老长，像一条长龙似的。
1,OOOOOOOOOOOOOOOOOttOOOOOOvvvvOOO,棉花探出了毛绒绒的小脑袋，嫩绿色的麦穗迎风飘动，像五星红旗一样。
1,OOOOOOOOOOOOOOOtOOOOOOOOOOOOvOOOOOOOOOO,在我的记忆小河中，有很多快乐的事，每一件就像一条金色的小鱼，在小河中游来游去。
1,OOOOOOOOOOOttOOOOOOOOvvO,樱花花瓣美丽纯洁，层层花瓣就像一个个夹心小面包。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,看着他经历着那么多的第一次，就像看到我自己一样，我也发现自己长大了。
0,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOO,有时我们很匆忙，有时我们很悠闲，无论何时，我们都应该像这位修船工一样，“顺便做件好事”。
1,OOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOOttOttOvOOOOOOOOOOOOOOOOOO,第二天到了，看比赛的小动物比以前的多的多，兔子看见乌龟脚下有几个轮子傻了眼，＂砰＂的一声，枪响了，兔子和乌龟像箭一样飞了过去．俩人几乎同时到了终点！
